requestId,owner,amountOfEEth_wei,amountOfEEth_ether,shareOfEEth_wei,isValid,owner_is_contract
77096,0xD0c5E93C8603dCD9A150056684FF5cdf5821e04C,1884583477396845685,1.884583,1724095255488986872,True,False
77098,0x26E068650ae54b6c1b149e1B926634b07e137b9F,10614531532422197,0.010615,9710614400358419,True,False
77124,0x14CA890D30C1b4cF86A7F61B26bF8D7FD316ba45,216172623989244262,0.216173,197760582685945989,True,False
77133,0x887E30D50011aC04941c94c39A6A4fD46cb3B431,10488870579761718,0.010489,9595503442074886,True,False
77139,0xD4556F70ee16b341a35A6889C34Fa4e1A050F4eC,39338277992771201,0.039338,35987724227741404,True,False
77140,0x67f5E368D28835A8f6B8E5576b1e17Ae2CE24769,11263169647858802840,11.263170,10303853241666916616,True,False
77151,0xc46D1125f59d0b963207F13deB1e77CF4F51D44E,750507195303744617705,750.507195,686573969900445283934,False,False
77156,0xB1d9793CC51771B1c77a54EC25D0DFB63B8C973C,122728499451274948,0.122728,112273664550389740,True,False
77159,0x99bb17f4B549d9119bfAA9e0AE615e3702B9c329,716659825776308,0.000717,655609945821056,True,False
77181,0x0c822e0B8645E3b9E36A047D9B7d476F7c0e72b0,15377701406986669,0.015378,14067535102402205,True,False
77187,0x5c2581B418a9fD9a2CB848760b4423C1CAFF9CdA,3337285434202556205,3.337285,3052872974029276674,True,False
77206,0xa762C35E9805CD991Fe2801998EaF06928d1d4aB,432741502067312001,0.432742,395862104830061965,True,False
77265,0xaf258F3b5097ad064337a3114813BC099a45f58c,2018668267746709406,2.018668,1846557064139293418,True,False
77269,0xd7215DbBd6e595a57e4dDc7786EF068F8dA8B564,18584754000000000000,18.584754,16999999996322320627,True,False
77276,0x93486b3FFD70EC39755c091Db74f78b94d42821D,588049702831288403,0.588050,537898437080577356,True,False
77290,0x1d1af251Ef5c5ddAD0b831DF2052e77207635de4,10466382903623704,0.010466,9573653953400324,True,False
77294,0x9ee7c15DF6481437f25E1AB1f74d7E23b35817E1,10048817731087965,0.010049,9191704955197230,True,False
77319,0x69d210d3b60E939BFA6E87cCcC4fAb7e8F44C16B,21500000000000000000,21.500000,19665416867188407842,True,True
77321,0x3c5A725f73F9426A19c9258F85B7b60b3D8125A9,218660924299843055,0.218661,199999999999999999,True,True
77336,0xcF2a29f8489Cad9d193195a530E43F82A9A626d8,1408070676104342370,1.408071,1287884902531682698,True,False
77361,0x026e7E63d5d48f6aCcF05FD18FFb520F3E9b738F,2157336016815480644,2.157336,1973116612037803923,True,False
77364,0x2469AbfE32fb165B151Ad6D66E9C1a89a3750A6c,126610938950693236,0.126611,115799367813866284,True,False
77384,0xaFc51bC230B116Ea4B9765208E6dA3bE74BD162c,1592695807933043,0.001593,1456640709608627,True,False
77386,0xe16DbB62Bf2C69C885078db0eC071da5307CC87C,1756974794397980442,1.756975,1606886260721507032,True,False
77389,0x456166AA032f9099Bdf6ee619849d0b7c0e701D9,17492330693841973,0.017492,15998058679927116,True,False
77402,0x34ff963372327a6f64F4A727613320e69c82ba5f,620284869480,0.000001,567285612716,True,False
77405,0xEe263eF2C999Df23f7dCa19FB7923cEAD29DceBc,201045321386388036,0.201045,183867322802958662,True,False
77413,0x5ec10De94ccb7044cF66aeBD5A1EDC4297ED7198,5611405404141314,0.005611,5131882858689702,True,False
77415,0x25De77fCC0207bD33873ba5C0B2e10aE6A989b68,3293008884330124,0.003293,3011604870775271,True,False
77420,0x23900c4Cd35cbE90FAa0833d7436eAeEEeD3ECB0,1360350000000000,0.001360,1244080428199329,True,False
77436,0x851D729D9832174AE1EB1cb5A11C42b5A33011eA,333816955092818,0.000334,305278776192648,True,False
77440,0x65e5071430Ad6503364900Db11c3309F2E1a122C,62798150296040492,0.062798,57428911125498167,True,False
77441,0xBaFF79aC22D00dC761f2ECe429a738Faa9a7448d,364177299639598354,0.364177,333040156060855901,True,False
77442,0x09274E4AB0E1808eeebD64B8DC8984138B834099,1164878012147157742,1.164878,1065280991817112251,True,False
77450,0x6e3d53B5b20a063e9f2D9AA00bE5Fe220228C248,3390606484834565,0.003391,3100670531855407,True,False
77453,0xe020b915091d3e49de33a974715Cf2aD57836Fea,1953788112174608,0.001954,1786693714434635,True,False
77468,0xfC77121FB811f25DC0366167D50Bb728231F15D5,17440713540583839938,17.440714,15948774377390584334,True,False
77481,0xbc08DD92e7582f44AeC89b4BE4ED7D28b1e74FEC,318344666616907810,0.318345,291109305471367388,True,False
77503,0xC8697902f7F79c32D5a58DD5DB6Df0293dE925eD,3473469874974034,0.003473,3176132714142946,True,False
77507,0xF322683AF982F4222F7c3F141eb25086705f6A9a,22295332324344777,0.022295,20386593642939412,True,False
77510,0xffb4B8eDAF6846207CB30Ee6Ab8b09A12a7946D1,50575033007683505,0.050575,46244646536428289,True,True
77511,0xAd133b6fAA8bafcE203939911517c2f14E5a9CC6,2048614675311256,0.002049,1873206123952821,True,False
77513,0xB374ac56768C15069B5b0cA88E2a10c21046cFe2,6036273433,0.000000,5519429542,True,True
77514,0x0554C4A1E6305FABeb0A0d2bceD1F2ca2e7165C7,105625190810361147,0.105625,96581244211470122,True,False
77515,0x78E166c303aF08763A8D5029E7B770330D9Cf9E7,123697995599018572,0.123698,113106601084087745,True,False
77518,0x24DBB501F9199a88c3f23c06C1a8ffeB48790f1a,1049567091916433707,1.049567,959699999999999998,True,False
77519,0x71141F13f38809FBA57873DdEE60Aa9982b01B01,522680972256682403,0.522681,477927454984151434,True,False
77521,0x068d4E960382d8464938971e558819f2F83fb55f,4344325150248851138,4.344325,3972350961462668527,True,False
77522,0x129CF5518272027BdE09bB7b16DB25541B1392EE,1360600922460589499,1.360601,1244086965376835211,True,False
77542,0x85D548Fe2d95Bc0bB83F311744d67e6A4C9893E2,7435533926435574,0.007436,6798507109049452,True,False
77551,0xfCDEE335A6Ca5a026576B819BB4ef0Bd382b3041,2122981350197396,0.002123,1941072097195756,True,False
77569,0x39A7162F0b907aBC155CFd559D0938009FB317Ec,200400000000000,0.000200,183221603396306,True,False
77577,0x691130D8DE1b6f66F4b9d11855ecfbcf35c85EA0,273445706863212452,0.273446,249999999999999999,True,True
77579,0xbE176E7bC6066fB9542B4Cda26b0D98e0226419f,609717990448,0.000001,557439708540,True,False
77580,0xDB4Cf220d578056b2Cc1D4cA1af322e42efbc41a,52859422139067956,0.052859,48327163266377748,True,False
77585,0x932327d0b0bF17656cAe0aDe7Deb3dD249A2ADEb,14045942039566127,0.014046,12841486664138560,True,False
77593,0x2394D3C4cBBaAA972A78c584eC5669819944B8bF,5653822752576797,0.005654,5168901733934001,True,False
77595,0x2Ea7CcE60d849870aa21659190CC747edE2BEbA1,1194672440944557172,1.194672,1092196527319725459,True,False
77596,0xFE3a7E584099a807A54ec3019cEd5b0Dcdc6bFe7,15011656668777985706,15.011657,13723995566510445079,True,False
77598,0x5496Fd2BE98484F5C71a439824A3EAc01110331D,44595934867817447,0.044596,40770610860242747,True,False
77600,0xe602b591CCE3457782FAfeFE2B7FA1c77222DbcC,1039815385059666950,1.039815,950622709366153859,True,False
77603,0x875ed0F82c2791f2930C0654bFab4Ba38cF47A31,115317945114501903,0.115318,105426269892125861,True,False
77609,0x38Fc985310023eF425036fB2Bf3F674b304c1cd8,1666909057677613,0.001667,1523892382837235,True,True
77610,0xAD1E5F694f94DD4f6f33AAD0c6F10e4eC8Af9Ca1,100000000000000,0.000100,91420247302535,True,False
77613,0x707b87cAdA4a3d2054236710fA7DA6324A0ab254,6744482540065960,0.006744,6165762441672772,True,False
77620,0x6e2C509D522d47F509E1a6D75682E6AbBC38B362,2392406780797101813090,2392.406781,2187092457122591348173,True,False
77623,0xaE78D3624C39Ebfb1F8223C31A4804e5a6cf3a37,13285995776782814,0.013286,12145802871818836,True,True
77624,0xe9A44F743c9dFFa20F0B1A4d4e85CaBeE60CBF5d,5313388678619125,0.005313,4857398162404731,True,False
77634,0x5f68fA327F257114f6c4e50EbB4241639B92e16a,7437900387250381,0.007438,6799463523990612,True,False
77638,0x296fE5c0D402e86C8D6419D57C0CD22Ef112e26f,135568963042719953,0.135569,123930824352226061,True,False
77639,0x296fE5c0D402e86C8D6419D57C0CD22Ef112e26f,205648602384672524,0.205649,187994362783349739,True,False
77646,0x023E12a882Ea89b54819b1909045Ee644E1323cD,113870153086547460,0.113870,104092865596241132,True,False
77647,0xaf3F92B4765C2b6677a44e14bc7057FE6c1ceF3c,1914352766568146992,1.914353,1749979778131273747,True,False
77648,0x8dBfE45C6EEF525c486633dd74F22baB0cc755bE,110839656842060236,0.110840,101321192081750705,True,False
77651,0xf06523632abD6CF31b2338fE431A8f7892f0dEaC,193137135724641611,0.193137,176551293863711961,True,False
77656,0x6192a42A8b96e02C36B26657d86FB0ec9B1A2b77,1490635043189361754,1.490635,1362607128576455502,True,False
77660,0xB4237c5e0a21040e1aA88DbBCb0efB66EfB7401c,1050672645723322,0.001051,960421165444735,True,False
77663,0x7044C9382E76b6a32a817A5156A36b9fbCEFb61e,3182439438845169594,3.182439,2909071828655796904,True,False
77665,0x751F59D539d92e90b72504127D50FB1Ef48F5aCa,262748004827851931,0.262748,240175929267397151,True,True
77676,0x400996BC4BF162Ef75dde4E7a5D96C7E4D0E3e57,10635799250974268,0.010636,9721836161390290,True,False
77682,0x549763150Dad0A820B452cC60c45a3e64ed59e73,43136840000000000,0.043137,39429974288175078,True,False
77683,0x71E78c7197EEE4Ab2A5C940477383B89bfB7C5Bd,310463858329857906,0.310464,283784856548461298,True,False
77697,0x6d0ae96edEA9De068BC0f20250A8B5526F56A077,31962423183978930,0.031962,29214539222558291,True,False
77699,0xFEEcC87cF35d876C3301c8fE55e1cb88487Db72C,738128876617000244,0.738129,674670217996462242,True,True
77701,0x0e3b587fbaA5f50519c3e86674C0c076F8206eE9,546698399026206728,0.546698,499697464404595840,True,False
77704,0x75765cCCeFB057bA5e4e448E95C469f584bFDf5f,4886353384271344756,4.886353,4466221235119675549,True,False
77711,0xA29359db59393162169180Ae0698aDd0D1dc6cCE,10209047213876871872,10.209047,9331186181589950301,True,False
77715,0x304e9124e35BF77B08f59d9f5D16CAcCBe305B08,218815636408989578,0.218816,199999999999999999,True,False
77722,0xE20CC13E3e5e3AbdC2cd47FCC4104E98E8040faA,10557878359574152,0.010558,9649907204052225,True,False
77723,0xf047D28bEf41934E02562294071f52851C2913AC,31930316700911401,0.031930,29184066633781543,True,False
77733,0x452E47110ACEdF931A161789B1114b0AA7D7fE4B,108629936807661791,0.108630,99285127360992998,True,False
77739,0x68e6096203b87Abf4d69c8fc8748E3C171f979B8,15282250000000000,0.015282,13967413956901137,True,False
77740,0x0D8F442043A5512Fa4e7F943bC323e3cdC119a32,69992994115328194,0.069993,63971020163374775,True,False
77751,0xF138984Bd659edd8DE38fb2FebEdae8bED5E0255,26682916605012,0.000027,24386664524421,True,False
77755,0x8E329414c61DA99C2e0c566294Ab337ae4C2DB49,31901287896654030,0.031901,29155958374002013,True,False
77758,0xd42627f3AAA1b80160414B329bfE7D6Aad770991,1171788227591431,0.001172,1070934382991473,True,False
77790,0xc6A0CebA27ec16bA6a063c6dEFC5da555CD925b3,11047961716816166,0.011048,10096748660627521,True,False
77791,0xbB2bBA7202c5C85ac9D1F0942d867ec2BE3A303e,111228036834973681,0.111228,101650107917714919,True,False
77796,0x6f4697FAa1AF4dA3d5B4c0E9dE30c966551637B8,580100921483735934,0.580101,530147999999999999,True,False
77801,0x9e9031061f85D5203e1a96Ece24F439498e7a171,10467793773857014,0.010468,9566248103805336,True,False
77810,0x69E9cbc2d6EcA621B68f19EA05A595aE3EF3B114,48574578811058,0.000049,44389211535910,True,False
77814,0xDE51EC5D10484a21eC0B9D7c60d76a95977da29F,1000000000000000,0.001000,913836262143883,True,True
77830,0x659eb18BbDef8913aD656Dd33AcAA818726D3A6B,23861013519874640,0.023861,21804329313897193,True,False
77832,0xD334fB4708aC28eed83B592c5513E38a6bE80356,407304097438385978,0.407304,372196791391487253,True,False
77839,0x6C066D7948dF46D564F3A7dB26353EeE14bde67a,133230977723934354,0.133231,121746065344861483,True,False
77851,0x08bb799D6961c60F164035A5a09A86029fc4D95a,164152593899856856,0.164153,149999999999999998,True,False
77872,0xBE5ed0c6BDf805CA57AdB8A81a4c8fC5E5d297cC,155170152454676409,0.155170,141789966251834008,True,True
77873,0x8fc22222B3948C3F279e9dA01909ff41AaF8f82f,745483835215062,0.000745,681201417697297,True,True
77940,0xC3EC4c770e4c7c7F2Fad42D528230b5c525cb2FE,676188088076491,0.000676,617854805822932,True,False
77946,0x54b04260EbF40179A6bf25A16B7D0B110ded1C14,341492993427012621,0.341493,312029946675468339,True,False
77959,0x098b2Ae136742b321d1ab8C1325B238273a200FB,6299463442164226,0.006299,5755906432715732,True,False
77967,0x009A969CA70de90BB910FD5400008ff6D93C423c,106320429961633095,0.106320,97146439909336089,True,False
77969,0x059213d0aDBD35DEf06aC6736C8bb310360C8a5D,1260609412920708144,1.260609,1151836167570403995,True,False
77973,0x059213d0aDBD35DEf06aC6736C8bb310360C8a5D,45071645496651679837,45.071645,41182085206311574151,True,False
77974,0x066290e68b745e67DE760790d3e527a1861bAbEe,477510082101679435,0.477510,436302262127196521,True,False
77988,0xA432D59fF7f3C1eF82A10e8D3cda78b31E605F3E,432941376613821,0.000433,395571833964239,True,False
77990,0xA432D59fF7f3C1eF82A10e8D3cda78b31E605F3E,1100228644656843,0.001100,1005261881298789,True,False
78002,0x940c8B40c9c2383094804b5DEF77a7680b7878Cb,110045931370594860,0.110046,100546257084207405,True,False
78004,0x58bCEde54c65a4E4F6Fd2d71217c77FcC86Cce5D,160288263043032473,0.160288,146451438074813086,True,False
78009,0x5615bC759a1b01390efBBAbBe296aca99Ee81e2b,6604946399625078,0.006605,6034720481173391,True,False
78073,0x666751D89543dA35C97403CeFbb7AbB51fCb8005,1703024289836429533,1.703024,1555944734834215311,True,False
78078,0xBa45F2cB29Dd2B5255aEe3c7Cefa5aa0ab677819,1168847062356509,0.001169,1067889727754475,True,False
78080,0x7222dA9543b96aefFf91EE549434822652CF14C6,101336541217967439,0.101337,92583756162813139,True,False
78090,0x16d1788337eDedc2A955494Ab1d89eD9E8d06864,109745207493905323,0.109745,100265137180617235,True,False
78095,0x66FAa5Ded68CC83a71BC172Fb03C17a6Bcb32f7a,24990000000000,0.000025,22831300203088,True,False
78110,0x33e844Ea85b3591e962F377Ff179121536fa79ed,639327728050,0.000001,584073093889,True,False
78112,0x27dd6AA5085d0Debf8CDFFc299a3B2BA6e3F1221,12162100634940016,0.012162,11110977100445342,True,False
78113,0xD423E7449f4eB80Bc83A2b40019ae0a3e9a6F2B4,14112537999345250,0.014113,12892845672515944,True,False
78114,0xC1a1c394424a38B02905941Be8E3bA6013f4b6Bf,13113274043949664,0.013113,11979944253676833,True,False
78118,0xcDF33a991B66811cD25a42b7887FceAc776CF0c8,108747695919407143,0.108748,99347810233315010,True,True
78130,0x7078943ba34c0064f8E7EA40c368520E002a4575,5183035971988834,0.005183,4734965775815573,True,True
78144,0xe2F62DfeF10aC98830c9cD29EE240B18aEEB803c,106761528220536186,0.106762,97529574888411272,True,False
78147,0x19d3494451A4c1341aCFfDcBA016a2287532116d,250776087677429,0.000251,229090812308679,True,False
78157,0x2731018d041ed1c230A20f3beE72F0c6dECAE3Aa,1094711848107919,0.001095,999999999999999,True,False
78176,0xB590356f6b07Dc7A8f3F5E39A0A037095DD2B742,11774064301023949,0.011774,10754887709659011,True,True
78189,0x03d2EDaFdB1ddF1ae37437B023107f473F732173,10512260356623664,0.010512,9602077067641919,True,False
78197,0xF6C310fb405d4c049939B460Cc7Ac69a35E19B3b,210631713321211669,0.210632,192394566084334631,True,True
78228,0xF0540d326341743E068e4fd432F1BdD6E15963e4,1490296428737190,0.001490,1361207200349032,True,False
78243,0xE1bFa093e7E30084ce7Bd4C83778c1a05277B997,970184811704758,0.000970,886147564938354,True,True
78246,0x2dCF1b812DE74392F1E51de453EBFd8B49244AA4,68658409489401834,0.068658,62710153555201894,True,False
78247,0x2dCF1b812DE74392F1E51de453EBFd8B49244AA4,68658837298531491,0.068659,62710544300871837,True,False
78259,0x51c78F231e370CeDE067947d850C0c94CE5c9A2B,4814058495433838,0.004814,4396990109696325,True,False
78261,0xC3258e366b0a3a8C281E979ba963aE0AaE465039,1102191952533996,0.001102,1006702996832221,True,False
78262,0xb41300722c09C3F1A9c2a996115EA3A9F891F931,2141579671102989461,2.141580,1956042836184512926,True,False
78286,0xC69e8275592F10a7ebeF418F8743A12e645953F0,1843595843581172,0.001844,1683855272240937,True,False
78288,0x79b9c9221EF1A374319308DEA17Ff264528F05b7,441951540981,0.000000,403658120052,True,False
78314,0x815e9DF86372b6c0023c680364DE1C0e4c3ece7E,1517976374487488,0.001518,1386401644985257,True,False
78325,0x10E3Ea6E39582556D0728c85Ff773db5BC41ee0e,281756900896226,0.000282,257330330627019,True,False
78327,0xd3fA33a053b376f059B1853FE4fa0786F909aFa9,644015991869250,0.000644,588183812320680,True,False
78328,0x16F595d63935fec74A3e025220302C5578F1E592,322007995934624,0.000322,294091906160339,True,False
78345,0x572b4dE5Be467f6E7210F77940d462b9b8ef3eA5,809993468157,0.000001,739763568631,True,False
78355,0x2A0dc9044bf0A455568019D741130A87e74eE888,16015523407364017917,16.015523,14626908999999999999,True,False
78356,0xeA4Ea3Cf21C63E2d201b83b20F029D67109df70F,20542345773584088284,20.542346,18761236497496608912,True,False
78357,0x5E36d7F200917d3744a227338f5CfFD67DA183C1,58807227207894915,0.058807,53708388981948193,True,False
78382,0xFF6394aF5a00533D5A87BD3C1CA0A863BCa351d3,13990038512637265,0.013990,12776823012095515,True,False
78389,0x31943CAD92fA0f04c7C2ad574d2B0105a7833625,3434262880015568,0.003434,3136408266065326,True,False
78404,0xef750c1Ca825441C9Ab8368a5B1556a0273bA50f,2,0.000000,1,True,False
78407,0x970d6AfF3701c8E16c7F82425BE75Fca5575877E,126079247034806495,0.126079,115143068243179919,True,False
78421,0xB60a87b89B359cECc905A7583BB5565A6024f4d5,3032277194561427,0.003032,2769224101381288,True,False
78423,0xd6f716E65846D291549E0d15E0fDc26941c1F7CF,15997057084874245188,15.997057,14609296310396616187,True,False
78434,0x67Cab37067309B664CFB12769FffA2bdc41D8EDe,205266356307054,0.000205,187457169152212,True,True
78439,0xb813FE8DD219217b7346697C79296F5A91b42ac5,1736601817503543003,1.736602,1585913711184041932,True,True
78480,0x5083cd011471E787FB7C1d4eDDCe70e82F9f41a9,105086425554839645,0.105086,95965144911112265,True,False
78484,0x0000E96B0f8059053c416C6a458275Db02b00000,1771149104539256,0.001771,1617417088638130,True,False
78490,0x4681b4A6E40bCA139F008Fb3fCDFa7Bfa4BB5b57,155806519995584723,0.155807,142281181412467428,True,False
78510,0xEb535D1565B0d8f2F2069fae7eb83fB1A1a8f70e,112047938408124241,0.112048,102320044899786435,True,False
78530,0xB9D10940Dae76C3e50d422C754009eEDa22b4eA0,53353458111893507,0.053353,48720815594725732,True,False
78531,0xB9D10940Dae76C3e50d422C754009eEDa22b4eA0,227964097417184167,0.227964,208170138272721436,True,False
78545,0x6bAF166CFecfb413F9f784689DE1189B4B556835,119001977488576218,0.119002,108665433500277148,True,False
78546,0xAfb7930813D5145c553d3b53E6F8dA351BF09000,3004128939989828,0.003004,2743189486797060,True,False
78563,0xDdDdF452dEc1F3877392e08810a7994c2A19A000,23324708356991189,0.023325,21298227651321732,True,False
78578,0xd5086C093104d84e8E7fbF4E6Ca75Caafb06af24,105903698918050370,0.105904,96700473487298024,True,False
78589,0x78e6d347c3820550CB9bB26aEA4b43D4Df1B4989,110954875451377190,0.110955,101310375386487159,True,True
78598,0x7fA0429ee6CA6AB542Fc2326D16d7193C6b53A79,1261230884760356,0.001261,1151588129518270,True,False
78599,0x746D902E5057515574F3eabcc09F520f11040972,1595704711712897,0.001596,1456985097993460,True,False
78619,0x044a9c43e95AA9FD28EEa25131A62b602D304F1f,30738633612748647925,30.738634,28065783083170069556,True,False
78638,0x56DCD7432283AE6D8e3dCEfD1E38ea12311B4Ba3,1421437146402626,0.001421,1297807311035861,True,False
78642,0xaB4FC9Dd5020848b84fa363707E210dB7B74964b,7531905927238237,0.007532,6876737513303386,True,False
78664,0xf116dd0081779d94FA500D5a556f014107ee4c94,371651189378362303,0.371651,339318900022949562,True,False
78668,0xC53Ad34D223539f8229864B893DF84E21B30D84a,18785079794388709481,18.785080,17150846801639261119,True,False
78674,0xAcd05df837FcbEBb4A850C6Fbbb53c88f9D6617A,829816567977613,0.000830,757591900670112,True,False
78695,0x75613173389cA06F60F38010a4581D354089e3f5,35284582502034828,0.035285,32213161860256913,True,False
78709,0xb1237f83971B520c9502e9Fa59C3a6b642Cb04dB,1482843806047688,0.001483,1353751284580332,True,False
78713,0x88dD694eB900A670734892CA2E89f20dEFE2Ac8c,15962978382834245,0.015963,14573120917027912,True,False
78773,0xB7b1A2A3681EF10E50dE3AA4f9D57cADA36A8538,3098509093783148,0.003099,2828729488983278,True,False
78786,0xb1FDE667D3DaFbC3A3Ca0DA1c03739AE0aBf7596,74951944688947730,0.074952,68424532473914860,True,False
78792,0xD38ddbe758489cC2dFF84497e5f766F40134Ac82,106593594134934307,0.106594,97309478280028558,True,False
78802,0x55Ea898643C77cf3C446687edf8e93CF004b08Db,13642878172100029,0.013643,12454292357013478,True,False
78807,0x3E337FB058D8d39F8ea74E6A34A5922d60146388,1866480000000000,0.001866,1703828306004926,True,False
78814,0x93c675f29a4179078EF754e3605eE9064F989EFf,113221243808720887,0.113221,103353415896299295,True,True
78815,0x82Ab58A9e5E0A08E563f81B115b8f49D09266017,412123365620508473,0.412123,376204643004267975,True,False
78817,0x77acac99Ac831a1574b9DB4D15299e98e195E6ae,108914019567934461,0.108914,99421588941026680,True,False
78818,0x9161d5a1abC75d9e69e4F06b5e22C2D7CBDDF626,257875185800873160,0.257875,235400004723850257,True,False
78822,0x5491b4cC6d65e9638a50f8Be198708E419a58864,108914019567934461,0.108914,99421588941026680,True,False
78825,0x3E9Ae13c621d83f9a639625E661F5E33a7707694,50105495499926173,0.050105,45737999999999999,True,False
78829,0xD5c0579aDDb734ba828687E4F51124526eB08Bac,108916082050944024,0.108916,99421092301587150,True,False
78833,0xb460d445DE77D6B3ba9B96376c56dF281AB2ed3d,361277054860744195,0.361277,329781963704452690,True,False
78839,0xCC920E33620441BBA0A2612c71b8e94338E684D2,11639586305210827,0.011640,10624880757842365,True,False
78842,0xB02C46A168144D153F455dB75dbF5f063988a253,856961197491671,0.000857,782244697072276,True,False
78847,0xeB0CBBA408436997AfD29c50d6A9ffcCf9a2493f,61863084423329,0.000062,56467944180535,True,False
78848,0x0033e693e3D3e4AF1C77978F4FF75420776ACf0a,20951145519482762,0.020951,19123975578338368,True,False
78856,0xA865479eFBD8Dfaa868401cfAC4EBd21D21D3C58,10198772431507476,0.010199,9309205417837844,True,False
78857,0xf40BA069c1d87d96cBe425584eF73915E4D0EC19,32866733433441,0.000033,29999999999999,True,False
78893,0x1fafb618033Fb07d3a99704a47451971976CB586,42994223639014427943,42.994224,39241157275920951668,True,False
78904,0x141D9959cAe3853b035000490C03991eB70Fc4aC,432297665410235,0.000432,394556340288760,True,False
78905,0x141D9959cAe3853b035000490C03991eB70Fc4aC,17156251991,0.000000,15658442180,True,False
78913,0x486F8b733F0471b735ca6CC4c3c3ee84431Ab0F1,175333233414725584,0.175333,160025936854090811,True,False
78914,0xd033E20027eEc95dF0D95a05Ff8170E78Be087Ea,101971633509750,0.000102,93069099720197,True,False
78932,0x6a7Ff42868CE3f065da8b7eA82A8eD9A1dDf62Da,168789267630159503,0.168789,154049174126630934,True,True
78935,0xde1aAB6AD39D04c269E0bAEDa16B4Fe0DC5F6fF2,4577775020654382,0.004578,4177956600633561,True,False
78954,0x91571C63FB7676DF50370D61C28f3eAA1dFD6E18,1326650262501845520,1.326650,1210754156981657414,True,False
78955,0xAB40682e6C499EcC12223749F150540489E9f781,110569956084171578,0.110570,100910569839052670,True,False
78959,0x60da1d976BA3F1B4A899fEd41A70EF3B102f108D,25204379605681203,0.025204,23002526170064939,True,False
78966,0x162b105ae23536c444634929A06C7639879cba22,1611263550951592,0.001611,1470487412633067,True,False
78975,0xD552aEA491CC87B7E79e81086dfE50ba33bD4f30,221804219954804472,0.221804,202422450767639039,True,False
78981,0x03402247CA1a22307Df82a81cA08A66Fb0c263cB,2529330000000000,0.002529,2308255526342014,True,False
78993,0xe0508Fec821eAE450499143078c96D3757e5724A,277291744196945888,0.277292,253049615418649058,True,False
78994,0x3136cAc0b116FDE768e51492E38571de29692133,57309517183827553,0.057310,52299253716316555,True,False
79007,0x104B1C9F058aDA2b7333DA262943f43B2c415315,13428046209241464063,13.428046,12253788912305003880,True,False
79014,0x35150032b0A18cE408730301f0Bb4d75beACE089,46050996750066630,0.046051,42023924000812393,True,False
79015,0xD0c68e2201ed447C6eAba68774F9a2F54a880475,116262501979044554,0.116263,106094403870213998,True,False
79028,0x279Be231C3aEe4bdB2A03084E4c02a10Ed09046b,97518803718794018,0.097519,88988037271919525,True,False
79033,0x870F3e31A80CE7e40a986b28AEF876CB911202a8,105729086455597900,0.105729,96477760462879751,True,False
79034,0x127Dc1F6150921e38262BF2bd8C3ce0ACD1Cc8C5,10104276128914518,0.010104,9220149011933463,True,True
79037,0x490773950c97B870eFe67a59028f91Ad903C5293,55998685434624837,0.055999,51098188548534480,True,False
79041,0x501DEdD778Ff90d51031553DaBc851D45C043F93,561047389768324,0.000561,511943901044419,True,False
79046,0xD862f8687fd6D2CA1A327d1c2cb118C29f25D9a5,10601739257776511285,10.601739,9673752008056506845,True,False
79072,0xf582Ef7CCF6f3A665c58e1DeECb2Cf63C791aD2E,3562260374698306,0.003562,3250380548856085,True,False
79078,0x84ce323F54049A6fB74EF01CdbC906D43ba924F8,3201775681372921,0.003202,2921456688133406,True,False
79080,0x1d9AD4Ba8030f6947beF96006CF6437739dF0E8b,11137828575983887,0.011138,10162572912705955,True,False
79081,0x7e742E90DECD7BF280EE3d625d90e84B67B50505,10386284343604386,0.010386,9476835741714740,True,False
79085,0x4d08f55542564fa94f8eC7974f7e0bA19526bDAc,106612361450379584,0.106612,97277095221678879,True,False
79086,0x8CA8821910Cd80b44f41de08eeE276f32351e298,526500662012640135,0.526501,480393004222381946,True,False
79141,0x6556abCB899D021B1D30e6318831485547E766b6,170509692429317906,0.170510,155573990479096177,True,False
79197,0x0075e527f0A465Aba8d4c16546100aF0a554C3c6,10600062145325652749,10.600062,9670864011750550900,True,False
79211,0x99f5967a86D7C7e5d6fD8c21eBb8dC7ECef427b3,10623839251003913,0.010624,9692556823778910,True,False
79236,0xa83078b9D2d93840c361754e2a0B349113917d68,10139954807375733,0.010140,9250504003404583,True,False
79237,0xF6868C51d32cA4A97dCae669821a420C3B2888b8,30237283916847683,0.030237,27584946998128760,True,False
79244,0xDc3F120F6aba6b8E71B8Eb234949655CE3CA1590,10582247591523356,0.010582,9653999999999999,True,False
79265,0xC2c81A1e39A786Db6140a4d09170772b7c475976,100405845338702139,0.100406,91596195354817579,True,False
79272,0xaF3564eED13015E11501af4A249e9794EfB74446,5000000000000000000000,5000.000000,4561239820309883497798,True,False
79282,0x74b5fFB29a67Bf8DF526b872569AE8f46a7cFEA7,13330323014547578,0.013330,12160560030309539,True,False
79301,0x5F9aeFB9F3C723CA22d6cA5Cb5AC4Db1e4F35c9e,5394251576231713557,5.394252,4920779118588235904,True,False
79306,0xc7a796638978B966AA2cf93B1D91C6a3Ba90b69B,200125081222501,0.000200,182557056756268,True,False
79319,0x4aDaF01c11d1b01d2dB4126B32c1DCf50Caf9533,2999999999999999,0.003000,2736612420813395,True,True
